,BORO,PRECINCT,STATISTICAL_MURDER_FLAG,Latitude,Longitude,Lon_Lat,datetime,year,month,day,day_of_week_name
21790,QUEENS,105,False,40.74734587900008,-73.87912825399997,POINT (-73.87912825399997 40.74734587900008),2020-08-14 00:43:00+00:00,2020,8,00:43:00,Friday
21791,MANHATTAN,23,False,40.81765798700008,-73.90579692299998,POINT (-73.90579692299998 40.81765798700008),2020-07-05 15:00:00+00:00,2020,7,15:00:00,Sunday
21792,MANHATTAN,23,False,40.60977656700004,-73.75061339299998,POINT (-73.75061339299998 40.60977656700004),2020-06-28 16:57:00+00:00,2020,6,16:57:00,Sunday
21793,BRONX,47,False,40.81817547800006,-73.88896026599997,POINT (-73.88896026599997 40.81817547800006),2020-07-20 00:08:00+00:00,2020,7,00:08:00,Monday
21794,BROOKLYN,88,False,40.79409372500004,-73.936810155,POINT (-73.936810155 40.79409372500004),2020-01-04 05:19:00+00:00,2020,1,05:19:00,Saturday
21795,BROOKLYN,71,False,40.84815366600003,-73.88656442099993,POINT (-73.88656442099993 40.84815366600003),2020-06-30 20:00:00+00:00,2020,6,20:00:00,Tuesday
21796,BRONX,44,False,40.66753342700008,-73.86424848999997,POINT (-73.86424848999997 40.66753342700008),2020-10-01 00:00:00+00:00,2020,10,00:00:00,Thursday
21797,BRONX,46,False,40.646331289000045,-73.95865428799993,POINT (-73.95865428799993 40.646331289000045),2020-06-20 21:00:00+00:00,2020,6,21:00:00,Saturday
21798,BRONX,42,False,40.63630273700005,-73.91904899599997,POINT (-73.91904899599997 40.636302737000044),2020-08-13 11:40:00+00:00,2020,8,11:40:00,Thursday
21799,BROOKLYN,60,False,40.823153742000045,-73.92156767699998,POINT (-73.92156767699998 40.823153742000045),2020-08-23 01:55:00+00:00,2020,8,01:55:00,Sunday
21800,MANHATTAN,23,False,40.673164918000055,-73.90776745999993,POINT (-73.90776745999993 40.673164918000055),2020-08-15 16:00:00+00:00,2020,8,16:00:00,Saturday
21801,MANHATTAN,34,False,40.69980031700004,-73.98373278599996,POINT (-73.98373278599996 40.69980031700004),2020-09-07 05:50:00+00:00,2020,9,05:50:00,Monday
21802,MANHATTAN,14,False,40.68488814500005,-73.92310404899997,POINT (-73.92310404899997 40.68488814500005),2020-12-01 20:13:00+00:00,2020,12,20:13:00,Tuesday
21803,BROOKLYN,69,True,40.68699927500006,-73.93734432899998,POINT (-73.93734432899998 40.68699927500006),2020-10-03 13:07:00+00:00,2020,10,13:07:00,Saturday
21804,MANHATTAN,32,False,40.820652506000044,-73.95636012799997,POINT (-73.95636012799997 40.820652506000044),2020-07-04 19:29:00+00:00,2020,7,19:29:00,Saturday
21805,BROOKLYN,77,True,40.83754882800008,-73.92019187599993,POINT (-73.92019187599993 40.83754882800008),2020-08-08 04:09:00+00:00,2020,8,04:09:00,Saturday
21806,QUEENS,113,False,40.65068335200005,-73.96331128799993,POINT (-73.96331128799993 40.650683352000044),2020-02-27 22:00:00+00:00,2020,2,22:00:00,Thursday
21807,BRONX,43,False,40.65799306600008,-74.00069344599996,POINT (-74.00069344599996 40.65799306600008),2020-11-26 03:09:00+00:00,2020,11,03:09:00,Thursday
21808,MANHATTAN,9,False,40.86012444600004,-73.90283020099997,POINT (-73.90283020099997 40.860124446000036),2020-07-12 02:28:00+00:00,2020,7,02:28:00,Sunday
21809,BRONX,52,False,40.81192098600008,-73.94255158399994,POINT (-73.94255158399994 40.81192098600008),2020-07-17 04:00:00+00:00,2020,7,04:00:00,Friday
21810,BROOKLYN,71,False,40.67984749000004,-73.93938447299998,POINT (-73.93938447299998 40.679847490000036),2020-06-22 22:50:00+00:00,2020,6,22:50:00,Monday
21811,BRONX,48,True,40.862919927000064,-73.92281505299998,POINT (-73.92281505299998 40.862919927000064),2020-08-21 04:13:00+00:00,2020,8,04:13:00,Friday
21812,QUEENS,115,False,40.68136029300007,-73.79326865999997,POINT (-73.79326865999997 40.68136029300007),2020-01-13 03:51:00+00:00,2020,1,03:51:00,Monday
21813,MANHATTAN,7,False,40.85820486800003,-73.87097732199999,POINT (-73.87097732199999 40.85820486800003),2020-03-21 00:13:00+00:00,2020,3,00:13:00,Saturday
21814,BROOKLYN,94,False,40.89926251900005,-73.850329833,POINT (-73.850329833 40.89926251900005),2020-09-04 04:11:00+00:00,2020,9,04:11:00,Friday
21815,BRONX,44,False,40.68927245800006,-73.94364165399996,POINT (-73.94364165399996 40.68927245800006),2020-10-27 20:52:00+00:00,2020,10,20:52:00,Tuesday
21816,BROOKLYN,63,False,40.67278679500004,-73.86647288899997,POINT (-73.86647288899997 40.672786795000036),2020-09-08 17:46:00+00:00,2020,9,17:46:00,Tuesday
21817,BRONX,45,False,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007),2020-08-16 04:20:00+00:00,2020,8,04:20:00,Sunday
21818,BROOKLYN,70,True,40.83119531600005,-73.91327951999993,POINT (-73.91327951999993 40.83119531600005),2020-08-06 22:48:00+00:00,2020,8,22:48:00,Thursday
21819,MANHATTAN,32,False,40.60526133700006,-73.98087114899994,POINT (-73.98087114899994 40.60526133700006),2020-08-18 17:55:00+00:00,2020,8,17:55:00,Tuesday
21820,QUEENS,115,False,40.84460257800004,-73.88166226199996,POINT (-73.88166226199996 40.84460257800004),2020-01-13 03:51:00+00:00,2020,1,03:51:00,Monday
21821,BRONX,48,False,40.65844352300008,-73.90979175299998,POINT (-73.90979175299998 40.65844352300008),2020-06-20 04:55:00+00:00,2020,6,04:55:00,Saturday
21822,BRONX,44,False,40.83998756700005,-73.93566789499994,POINT (-73.93566789499994 40.839987567000044),2020-08-11 16:44:00+00:00,2020,8,16:44:00,Tuesday
21823,MANHATTAN,7,False,40.68477232800007,-73.77441861399996,POINT (-73.77441861399996 40.68477232800007),2020-03-21 00:13:00+00:00,2020,3,00:13:00,Saturday
21824,QUEENS,115,True,40.83722494500006,-73.88729499199997,POINT (-73.88729499199997 40.83722494500006),2020-01-13 03:51:00+00:00,2020,1,03:51:00,Monday
21825,BROOKLYN,67,False,40.68830009000004,-73.81480639599994,POINT (-73.81480639599995 40.68830009000004),2020-04-05 03:19:00+00:00,2020,4,03:19:00,Sunday
21826,BROOKLYN,77,True,40.87047906600003,-73.84625102199995,POINT (-73.84625102199995 40.87047906600003),2020-12-21 01:10:00+00:00,2020,12,01:10:00,Monday
21827,BRONX,44,False,40.73643595700002,-73.95691324499995,POINT (-73.95691324499995 40.73643595700002),2020-06-20 01:59:00+00:00,2020,6,01:59:00,Saturday
21828,BROOKLYN,84,False,40.80330628300004,-73.95060666799998,POINT (-73.95060666799998 40.80330628300004),2020-07-06 04:15:00+00:00,2020,7,04:15:00,Monday
21829,QUEENS,101,False,40.85238190900003,-73.91351577099994,POINT (-73.91351577099994 40.85238190900003),2020-08-30 02:12:00+00:00,2020,8,02:12:00,Sunday
21830,BRONX,41,False,40.83593960600007,-73.88646598899999,POINT (-73.88646598899999 40.83593960600007),2020-02-08 20:28:00+00:00,2020,2,20:28:00,Saturday
21831,BROOKLYN,76,False,40.70676502500004,-73.79275705599997,POINT (-73.79275705599997 40.70676502500004),2020-07-17 01:55:00+00:00,2020,7,01:55:00,Friday
21832,BRONX,47,False,40.71265806200007,-73.76828947799999,POINT (-73.76828947799999 40.71265806200007),2020-03-27 00:40:00+00:00,2020,3,00:40:00,Friday
21833,BRONX,40,False,40.62881226900004,-73.93664600899997,POINT (-73.93664600899997 40.628812269000036),2020-09-26 03:42:00+00:00,2020,9,03:42:00,Saturday
21834,QUEENS,105,False,40.71626346000005,-73.98407867999998,POINT (-73.98407867999998 40.71626346000005),2020-11-24 12:46:00+00:00,2020,11,12:46:00,Tuesday
21835,MANHATTAN,30,False,40.64032011400008,-73.93979151099995,POINT (-73.93979151099995 40.640320114000076),2020-01-10 03:38:00+00:00,2020,1,03:38:00,Friday
21836,QUEENS,113,False,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.808557677000074),2020-11-05 13:19:00+00:00,2020,11,13:19:00,Thursday
21837,BRONX,40,False,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007),2020-12-04 13:05:00+00:00,2020,12,13:05:00,Friday
21838,BROOKLYN,76,False,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007),2020-09-19 21:21:00+00:00,2020,9,21:21:00,Saturday
21839,STATEN ISLAND,121,False,40.64592976100005,-73.87951016799997,POINT (-73.87951016799997 40.64592976100005),2020-08-10 15:20:00+00:00,2020,8,15:20:00,Monday
21840,QUEENS,105,False,40.80958413800005,-73.91805074799998,POINT (-73.91805074799998 40.80958413800005),2020-04-22 20:35:00+00:00,2020,4,20:35:00,Wednesday
21841,BRONX,49,True,40.67136775000005,-73.87629910499999,POINT (-73.87629910499999 40.67136775000005),2020-05-02 15:18:00+00:00,2020,5,15:18:00,Saturday
21842,QUEENS,113,False,40.837978220000025,-73.90714867299994,POINT (-73.90714867299994 40.837978220000025),2020-06-01 14:33:00+00:00,2020,6,14:33:00,Monday
21843,BROOKLYN,90,False,40.81339614500007,-73.94510441699998,POINT (-73.94510441699998 40.81339614500007),2020-05-15 13:37:00+00:00,2020,5,13:37:00,Friday
21844,BRONX,43,False,40.66056575800008,-73.75035143299993,POINT (-73.75035143299993 40.660565758000075),2020-08-29 04:27:00+00:00,2020,8,04:27:00,Saturday
21845,BROOKLYN,75,True,40.83754882800008,-73.92019187599993,POINT (-73.92019187599993 40.83754882800008),2020-10-28 18:08:00+00:00,2020,10,18:08:00,Wednesday
21846,BRONX,41,False,40.87202025100004,-73.84121066399997,POINT (-73.84121066399997 40.87202025100004),2020-04-26 02:25:00+00:00,2020,4,02:25:00,Sunday
21847,QUEENS,106,True,40.80468209100008,-73.88582216299993,POINT (-73.88582216299993 40.80468209100008),2020-10-26 18:15:00+00:00,2020,10,18:15:00,Monday
21848,BROOKLYN,75,False,40.81756739000008,-73.93823299699994,POINT (-73.93823299699994 40.817567390000086),2020-01-07 17:10:00+00:00,2020,1,17:10:00,Tuesday
21849,BROOKLYN,72,False,40.79898610500004,-73.94461786899996,POINT (-73.94461786899996 40.79898610500004),2020-11-30 17:38:00+00:00,2020,11,17:38:00,Monday
21850,STATEN ISLAND,120,False,40.851111636000034,-73.93525591199995,POINT (-73.93525591199995 40.851111636000034),2020-05-12 16:47:00+00:00,2020,5,16:47:00,Tuesday
21851,BROOKLYN,70,False,40.67459999000005,-73.93057482199998,POINT (-73.93057482199998 40.67459999000005),2020-08-03 00:50:00+00:00,2020,8,00:50:00,Monday
21852,MANHATTAN,10,False,40.68927245800006,-73.94364165399996,POINT (-73.94364165399996 40.68927245800006),2020-10-23 23:15:00+00:00,2020,10,23:15:00,Friday
21853,BROOKLYN,73,False,40.66196424000003,-73.889912338,POINT (-73.889912338 40.66196424000003),2020-07-02 18:50:00+00:00,2020,7,18:50:00,Thursday
21854,BROOKLYN,75,True,40.85022332100005,-73.93216629499993,POINT (-73.93216629499993 40.850223321000044),2020-06-20 11:05:00+00:00,2020,6,11:05:00,Saturday
21855,BROOKLYN,94,False,40.82482362800005,-73.93675929499993,POINT (-73.93675929499993 40.82482362800005),2020-06-28 04:10:00+00:00,2020,6,04:10:00,Sunday
21856,MANHATTAN,1,False,40.66622930800003,-73.88957727699994,POINT (-73.88957727699994 40.66622930800003),2020-05-15 08:33:00+00:00,2020,5,08:33:00,Friday
21857,MANHATTAN,32,False,40.86402732400006,-73.89340651099997,POINT (-73.89340651099997 40.86402732400006),2020-01-26 17:30:00+00:00,2020,1,17:30:00,Sunday
21858,BROOKLYN,73,False,40.67541918000006,-73.93753906899997,POINT (-73.93753906899997 40.67541918000006),2020-06-28 03:10:00+00:00,2020,6,03:10:00,Sunday
21859,BROOKLYN,70,True,40.67043192700004,-73.91983669099994,POINT (-73.91983669099994 40.67043192700004),2020-08-19 15:53:00+00:00,2020,8,15:53:00,Wednesday
21860,BROOKLYN,69,False,40.66306901800005,-73.94557775899995,POINT (-73.94557775899995 40.663069018000044),2020-11-29 23:05:00+00:00,2020,11,23:05:00,Sunday
21861,BRONX,42,False,40.68915577500008,-73.98155743999997,POINT (-73.98155743999997 40.68915577500008),2020-09-20 15:20:00+00:00,2020,9,15:20:00,Sunday
21862,BROOKLYN,61,True,40.89719968500003,-73.84911911299997,POINT (-73.84911911299997 40.89719968500003),2020-08-11 21:30:00+00:00,2020,8,21:30:00,Tuesday
21863,MANHATTAN,23,False,40.695782146000056,-73.79066712199995,POINT (-73.79066712199995 40.695782146000056),2020-12-06 05:50:00+00:00,2020,12,05:50:00,Sunday
21864,STATEN ISLAND,121,True,40.63276100000007,-73.88840048899993,POINT (-73.88840048899993 40.63276100000007),2020-09-14 12:55:00+00:00,2020,9,12:55:00,Monday
21865,BRONX,40,True,40.65068335200005,-73.96331128799993,POINT (-73.96331128799993 40.650683352000044),2020-02-14 18:36:00+00:00,2020,2,18:36:00,Friday
21866,BROOKLYN,81,False,40.81039601900005,-73.92531074499993,POINT (-73.92531074499993 40.81039601900005),2020-07-30 12:15:00+00:00,2020,7,12:15:00,Thursday
21867,MANHATTAN,34,False,40.79679044300008,-73.93940440599994,POINT (-73.93940440599994 40.79679044300008),2020-10-21 21:26:00+00:00,2020,10,21:26:00,Wednesday
21868,BROOKLYN,67,False,40.85708206200008,-73.90135250799993,POINT (-73.90135250799993 40.85708206200008),2020-08-28 19:30:00+00:00,2020,8,19:30:00,Friday
21869,MANHATTAN,32,True,40.753968462000046,-73.90834136499996,POINT (-73.90834136499996 40.753968462000046),2020-12-06 15:30:00+00:00,2020,12,15:30:00,Sunday
21870,QUEENS,114,False,40.78694446300005,-73.94357342599994,POINT (-73.94357342599994 40.78694446300005),2020-05-07 15:06:00+00:00,2020,5,15:06:00,Thursday
21871,BROOKLYN,67,False,40.67317201400005,-73.93904085499997,POINT (-73.93904085499999 40.67317201400005),2020-04-05 03:19:00+00:00,2020,4,03:19:00,Sunday
21872,BRONX,48,False,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007),2020-12-22 01:15:00+00:00,2020,12,01:15:00,Tuesday
21873,BRONX,47,False,40.66753342700008,-73.86424848999997,POINT (-73.86424848999997 40.66753342700008),2020-10-05 02:49:00+00:00,2020,10,02:49:00,Monday
21874,BROOKLYN,75,False,40.638706899000056,-73.94681909099995,POINT (-73.94681909099995 40.638706899000056),2020-08-13 03:00:00+00:00,2020,8,03:00:00,Thursday
21875,BRONX,52,False,40.707239816000026,-73.79272672599996,POINT (-73.79272672599996 40.707239816000026),2020-01-22 12:45:00+00:00,2020,1,12:45:00,Wednesday
21876,MANHATTAN,34,False,40.68683423200008,-73.77471091499996,POINT (-73.77471091499996 40.68683423200008),2020-07-05 03:20:00+00:00,2020,7,03:20:00,Sunday
21877,BRONX,40,False,40.60977656700004,-73.75061339299998,POINT (-73.75061339299998 40.60977656700004),2020-08-15 05:17:00+00:00,2020,8,05:17:00,Saturday
21878,QUEENS,101,False,40.65290208700002,-73.89402853999997,POINT (-73.89402853999997 40.65290208700002),2020-04-08 21:12:00+00:00,2020,4,21:12:00,Wednesday
21879,BRONX,42,False,40.68137346100008,-73.92107462999998,POINT (-73.92107462999998 40.68137346100008),2020-03-15 12:54:00+00:00,2020,3,12:54:00,Sunday
21880,BROOKLYN,61,True,40.80097708200003,-73.95317647399997,POINT (-73.95317647399997 40.80097708200003),2020-07-12 00:45:00+00:00,2020,7,00:45:00,Sunday
21881,QUEENS,113,False,40.60327400700004,-73.75310453299994,POINT (-73.75310453299994 40.60327400700004),2020-12-08 15:05:00+00:00,2020,12,15:05:00,Tuesday
21882,BRONX,43,False,40.68908094300008,-73.92130709899999,POINT (-73.92130709899999 40.68908094300008),2020-10-22 18:38:00+00:00,2020,10,18:38:00,Thursday
21883,BROOKLYN,75,False,40.68573773900005,-73.87476166599998,POINT (-73.87476166599998 40.68573773900005),2020-08-14 23:37:00+00:00,2020,8,23:37:00,Friday
21884,BROOKLYN,60,False,40.66732274500004,-73.87450426199997,POINT (-73.87450426199999 40.667322745000035),2020-09-30 01:52:00+00:00,2020,9,01:52:00,Wednesday
21885,BROOKLYN,79,False,40.84376218800003,-73.91174515299997,POINT (-73.91174515299997 40.84376218800003),2020-05-15 19:47:00+00:00,2020,5,19:47:00,Friday
21886,BROOKLYN,73,True,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007),2020-05-19 14:40:00+00:00,2020,5,14:40:00,Tuesday
21887,QUEENS,114,False,40.84519112500004,-73.93493638399997,POINT (-73.93493638399997 40.845191125000035),2020-06-23 07:37:00+00:00,2020,6,07:37:00,Tuesday
21888,BROOKLYN,75,True,40.67069615600008,-73.89071983599996,POINT (-73.89071983599996 40.67069615600009),2020-07-26 18:38:00+00:00,2020,7,18:38:00,Sunday
21889,BROOKLYN,69,False,40.877554428000046,-73.87293947099994,POINT (-73.87293947099994 40.877554428000046),2020-03-30 01:20:00+00:00,2020,3,01:20:00,Monday
21890,BROOKLYN,63,False,40.83064129700006,-73.87487918899996,POINT (-73.87487918899996 40.83064129700006),2020-07-02 22:17:00+00:00,2020,7,22:17:00,Thursday
21891,MANHATTAN,28,False,40.81409369900008,-73.95929788799998,POINT (-73.95929788799998 40.814093699000075),2020-08-14 23:10:00+00:00,2020,8,23:10:00,Friday
21892,BRONX,44,False,40.80653810100006,-73.918910596,POINT (-73.918910596 40.80653810100006),2020-08-28 23:55:00+00:00,2020,8,23:55:00,Friday
21893,BRONX,44,True,40.697224498000026,-73.97661096599995,POINT (-73.97661096599995 40.697224498000026),2020-07-02 01:07:00+00:00,2020,7,01:07:00,Thursday
21894,BROOKLYN,67,False,40.820652506000044,-73.95636012799997,POINT (-73.95636012799997 40.820652506000044),2020-06-29 01:02:00+00:00,2020,6,01:02:00,Monday
21895,BRONX,49,False,40.67136775000005,-73.87629910499999,POINT (-73.87629910499999 40.67136775000005),2020-05-02 15:18:00+00:00,2020,5,15:18:00,Saturday
21896,MANHATTAN,32,True,40.726421843000026,-73.73584631499993,POINT (-73.73584631499993 40.726421843000026),2020-04-25 00:55:00+00:00,2020,4,00:55:00,Saturday
21897,MANHATTAN,9,False,40.82616961200006,-73.91683070899995,POINT (-73.91683070899995 40.82616961200006),2020-09-12 01:23:00+00:00,2020,9,01:23:00,Saturday
21898,BRONX,49,False,40.670366460000025,-73.91284696199995,POINT (-73.91284696199995 40.670366460000025),2020-09-14 09:30:00+00:00,2020,9,09:30:00,Monday
21899,MANHATTAN,23,False,40.88710575300007,-73.86086344699999,POINT (-73.86086344699999 40.88710575300007),2020-11-14 16:00:00+00:00,2020,11,16:00:00,Saturday
21900,BROOKLYN,69,False,40.66513466900005,-73.76544834199996,POINT (-73.76544834199996 40.66513466900005),2020-07-13 18:15:00+00:00,2020,7,18:15:00,Monday
21901,BROOKLYN,70,False,40.70614538300004,-73.95150100299998,POINT (-73.95150100299998 40.70614538300005),2020-06-30 19:40:00+00:00,2020,6,19:40:00,Tuesday
21902,BROOKLYN,79,False,40.78934789300007,-73.94735241299998,POINT (-73.94735241299998 40.78934789300007),2020-08-02 01:20:00+00:00,2020,8,01:20:00,Sunday
21903,BROOKLYN,73,False,40.71595711700007,-73.997353676,POINT (-73.997353676 40.71595711700007),2020-11-22 21:59:00+00:00,2020,11,21:59:00,Sunday
21904,QUEENS,113,False,40.695058784000025,-73.93894872099996,POINT (-73.93894872099996 40.695058784000025),2020-06-11 20:27:00+00:00,2020,6,20:27:00,Thursday
21905,MANHATTAN,32,False,40.68962245400007,-73.96014913199997,POINT (-73.96014913199997 40.68962245400007),2020-07-04 23:30:00+00:00,2020,7,23:30:00,Saturday
21906,BROOKLYN,77,True,40.85399770500004,-73.89897854099996,POINT (-73.89897854099996 40.85399770500004),2020-08-09 17:45:00+00:00,2020,8,17:45:00,Sunday
21907,QUEENS,107,False,40.88565451400007,-73.82872638499998,POINT (-73.82872638499998 40.88565451400007),2020-07-04 19:40:00+00:00,2020,7,19:40:00,Saturday
21908,QUEENS,114,False,40.60108730400003,-74.13120432699996,POINT (-74.13120432699996 40.60108730400003),2020-06-27 02:03:00+00:00,2020,6,02:03:00,Saturday
21909,MANHATTAN,10,False,40.673164918000055,-73.90776745999993,POINT (-73.90776745999993 40.673164918000055),2020-08-04 03:30:00+00:00,2020,8,03:30:00,Tuesday
21910,BROOKLYN,81,False,40.59728424400004,-73.761930927,POINT (-73.761930927 40.597284244000036),2020-05-17 01:05:00+00:00,2020,5,01:05:00,Sunday
21911,BROOKLYN,75,False,40.69888553200008,-73.90695289699994,POINT (-73.90695289699994 40.69888553200008),2020-06-17 19:35:00+00:00,2020,6,19:35:00,Wednesday
21912,QUEENS,115,True,40.80209197100004,-73.93700122199994,POINT (-73.93700122199994 40.802091971000046),2020-01-13 03:51:00+00:00,2020,1,03:51:00,Monday
21913,QUEENS,113,False,40.81027545200004,-73.92562154799998,POINT (-73.92562154799998 40.81027545200004),2020-10-02 02:55:00+00:00,2020,10,02:55:00,Friday
21914,BROOKLYN,67,False,40.85093954100006,-73.89228887299998,POINT (-73.89228887299998 40.850939541000066),2020-08-21 01:15:00+00:00,2020,8,01:15:00,Friday
